AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
129.64,548.46,167.62,199.03,276.76,85.24,600.05,138.64,80.47,239.85,3383.13,335.51,701.78,95.97,470.74,186.3,396.08,2301.96,129.46,170.93,80.24,119.37,687.83,57.32,383.91,125.57,228.34,53.79,98.41,357.8,70.35,100.68,250.48,405.1,144.8,65.96,47.11,51.56,336.75,109.73,35.98,37.71,68.09,2520.66,2428.39,222.5,592.26,451.81,82.76,57.99,470.71,872.36,70.84,34.68,42.76,320.59,643.48,335.19,144.11,153.95,63.66,1404.78,92.19,201.59,53.59,258.36,142.34,82.18,491.9,111.13,711.54,202.99,224.36,535.07,104.34,92.33,121.91,148.58,106.11,271.89,135.58,527.49,118.73,111.89,153.28,6.63,264.09,121.42,171.66,37.08,245.8,145.68,599.36,188.61,172.57,220.78,188.97,54.24,231.81,69.19,127.04,359
130.15,543.33,166.02,197.23,273.71,84.4,599.6,136.98,80.11,239.58,3415.25,332.16,699.05,94.06,465.75,184.61,391.31,2298.23,128.2,171.73,79.3,119.12,682.07,57.12,379.41,125.7,234.17,53.47,97.23,356.84,70.01,100.57,253.07,403.75,142.6,66.09,46.2,51.01,331.08,108.2,35.93,37.67,67.33,2513.93,2415.45,218.99,593.52,445.41,83.12,57.22,469.34,871.42,71.49,34.24,41.91,315.9,638.74,337.26,143.21,152.39,62.74,1427.23,91.52,197.84,54.11,257.38,143.02,80.49,492.41,108.89,712.41,200.26,223.22,534.48,103.82,91.36,122.82,147.1,105.07,268.82,134.95,523.58,118.98,111.36,151.32,6.56,261.41,123.38,170.98,37.45,248.46,144.91,604.87,187.73,170.9,218.8,187.49,53.31,230.2,67.76,126.18,361.83
131.79,551.36,166.22,197.5,276.34,84.39,613.33,137.32,84.56,240.76,3489.24,336.57,698.83,93.19,471.17,185.56,383.52,2294,130.91,169.24,78.93,119.11,691.05,57.52,384.75,128.07,241.31,53.13,96.25,361.69,69.17,100.69,260.61,412.45,141.93,65.33,46,50.3,336.51,109.05,35.44,37.15,67.22,2527.42,2434.87,216.29,604.2,455.35,83.13,57.18,474.73,885.01,73.5,34.49,41.33,318.42,639.78,349.4,141.79,150.23,63.19,1462.58,92.57,202.47,55.12,260.9,150.25,80.64,498.34,110.85,746.29,198.43,232.16,537.54,104.24,89.58,125.79,148.52,108.81,278.11,135.35,536.01,118.23,111.39,153.38,6.4,265.14,126.3,172.46,37.26,262.51,146.45,616.6,187.65,172.99,223.26,188.36,52.81,235.04,68.35,132.34,372.95
130.46,565.59,162.19,192.9,277.98,82.35,601.64,131.23,84.65,238.68,3486.9,331.43,671.07,91.49,463.5,186.34,388.44,2242.61,130.47,165.78,78.8,118.74,685.6,56.71,380.88,128.14,244.91,52.07,94.75,354.86,68.32,100.32,274.43,418.29,141.12,63.26,44.55,50.71,329.66,107.56,35.78,37.63,66.61,2511.35,2402.22,212.5,601.05,456.16,83.96,55.67,473.4,878.86,71.62,34.52,40.5,304.48,612.66,347.57,138.83,145.62,62.14,1468.06,91.76,199.19,54.27,259.43,153.92,76.95,500.77,107.41,745.55,193.1,239.26,537.09,102.02,87.04,125.03,145.42,109.12,283.38,133,537.92,115.26,109.7,156.31,6.3,265.86,129.09,168.31,36.88,266.56,144.7,623.31,183.07,171.09,223.17,187.85,50.84,236.49,66.6,131.92,374.24
132.3,567.35,164.15,196.47,283.22,83.19,611.54,133.05,82.59,240.24,3453.96,336.83,680.65,91.82,464.61,185.56,380.91,2263.07,132.13,169.73,79.48,119.25,694.81,57.28,386.8,131.72,237.68,53.18,95.81,362.79,69.62,101.19,270.02,423.03,140.96,64.4,44.71,51.46,332.29,108.49,35.77,37.49,67.35,2529.1,2436.25,216,606.63,461.05,84.93,55.87,477.9,894,72.62,34.29,40.83,308.81,618.62,352.29,142.88,147.75,62.66,1476.34,92.04,208.24,54.82,262.63,155.72,77.07,497,107.94,737.09,198.46,233.18,547,103.66,87.4,120.78,146.56,108.11,283.1,133.96,534.27,119.41,110.97,158.3,6.32,264.8,125.49,171.54,36.86,267.16,145.66,620.83,186.11,174.91,224.74,187.7,51.93,236.93,67.14,127.53,369.25
133.98,575.74,163.67,196.79,286.07,83.26,604.71,133.44,83.58,239.91,3505.44,340.62,685.81,91.88,464.45,187.61,374.4,2250.9,134.04,171.14,79.07,119.08,706.99,57.63,392.18,131.53,256.61,53.26,95.28,374.5,69.53,100.88,277.27,427.51,140.86,64.89,44.33,51.55,339.03,108.3,35.74,37.65,67.05,2539.99,2446.61,215.49,611.64,465.69,85.09,55.87,477.56,901.96,73.3,34.77,40.55,308.62,621.79,359.11,141.4,145.88,62.87,1505,91.78,221.36,54.36,265.51,159.06,77.66,508.82,105.93,755.47,197.4,241.36,551.65,103.63,87.37,118.3,146.78,117.17,286.75,135.08,534.02,120.4,111.85,158.68,6.36,268.46,139.61,171.79,36.69,267.96,145.82,623.71,187.04,175.26,226.85,188.87,51.77,238.97,66.75,130.02,374.65
133.7,574.23,163.63,195.23,283.67,82.65,605.82,135.5,83.82,238.71,3503.82,339,681.65,90.79,466.66,189.17,371.9,2246.28,133,169.1,78.14,116.97,699.29,55.48,391.97,131.68,252.9,52.76,94.66,375.78,69.11,101.49,274.8,431.72,138.62,65.3,44.15,51.59,340.59,107.37,35.7,37.6,66.65,2529.23,2442.54,214.66,615.88,469.13,85.13,55.26,478.59,905.42,73.14,34.49,40.14,310.86,624.22,359.4,141.1,146.46,62.33,1532.76,90.31,212.04,54.53,265.275,161.53,79.02,512.74,106.53,762.29,199.15,242.49,549.85,103.45,87.74,121.61,144.85,117.48,288.12,135.52,529.8,120.88,111.56,156.88,6.29,268.86,137.7,173.23,36.49,267.49,145.03,656.57,186.1,171.7,226.31,187.52,52.08,238.69,66.23,130.86,376.92
133.41,578.26,167.04,196.08,286.96,82.85,617.39,138.26,86.1,240.95,3449.08,341.55,695,92.51,470.06,194.77,349.16,2246.23,135.02,170.29,78.28,116.59,711.54,56.06,392.07,131.39,253.7,52.78,95.15,377.8,69.82,99.34,276.72,425,138.65,66.57,44.24,51.68,343.18,108.5,36.28,38.3,67.18,2545.64,2450,217.69,614.93,468.07,86.13,56.07,482.62,904.57,74.9,34.59,40.37,315.89,635.02,361.91,140.79,149.12,62.65,1542.39,90.14,220.14,56.14,266.69,164.27,80.58,518.06,107.6,768.22,203.83,244.98,549.62,104.28,88.48,127.72,145.67,121.85,293.21,137.92,544.45,123.17,111.99,157.4,6.41,273.8,139.73,177.79,36.76,266.96,145.6,679.82,188.61,173.31,229.43,191.94,52.1,241.71,66.26,133.71,373.4
133.11,579.66,167.66,197.36,288.74,84.77,614.98,136.19,85.62,242.68,3401.46,343.48,686.21,92.26,462.2,202.64,347.93,2281.66,134.76,171.77,78.45,116.73,721.29,56.42,394.51,133.28,253.24,53.06,95.91,378.26,70.49,98.35,279.2,430.36,138.59,67.9,44.63,51.77,341.37,108.99,36.39,38.36,67.88,2539.9,2450.17,218.74,620.64,474.66,86.83,55.91,486.09,908.35,78.23,34.86,40.69,316.26,630.44,363.69,140.14,148.77,63.18,1541.72,92.12,219.94,56.3,265.02,161.99,82.03,527.07,106.8,761.24,204.17,246.13,557.16,105.61,88.98,127.6,146.41,121.49,289.6,137.65,550.55,123.57,113.04,157.18,6.52,268.97,141.24,178.7,35.73,264.69,145.34,671.87,188.17,174.7,227.73,194.34,52.16,243,67.1,132.12,372.47
134.78,588.8,170.57,196.63,293.36,84.9,621.52,140.99,87.08,242.84,3443.89,349.13,704.11,95.4,472.8,205.18,340.27,2204.55,137.1,173.79,78.5,117.93,721.36,56.1,396.54,133.61,255.09,52.96,95.32,379.59,70.15,99.38,284.15,427.16,142.98,68.82,44.87,51.65,355.64,108.13,36.2,38.31,67.7,2536.39,2450.72,216.79,631.9,481.5,85.61,57.48,486.99,912.41,77.12,34.88,40.88,322.26,646.96,363.79,135.87,152.32,63.19,1570.72,91.46,222.94,58.6,268.72,161.53,83.38,533.03,111.3,799.4,206.18,247.41,561.57,106.91,88.64,124.91,147.04,126.92,293.65,139.72,542.7,121.78,112.24,161.1,6.51,274.03,144.19,182.7,35.59,263.23,145.04,688.72,191.53,173.98,228.69,197.82,52.21,242.91,67.06,135.36,388.86
136.33,590.75,171.4,197.62,297.74,83.93,612.8,141.92,89.52,242.46,3448.14,352.53,703.68,95.61,477.15,207.67,345.72,2172.19,138.35,176.33,78.36,116.79,717.46,56.54,398.79,133.31,257.12,52.91,31.56,382.52,70.42,99.48,284.48,426.8,144.1,70.49,44.56,51.77,351.89,106.59,35.04,36.83,67.93,2520.37,2445.45,215.95,637.08,479.18,84.7,56.75,491.4,920.72,79.75,35.24,40.58,325.2,651.79,366.66,135,152.82,62.34,1583,91.56,234.46,58.76,271.4,162.28,82.93,533.5,114.74,801.07,207.7,248.04,564.97,107.54,88.17,133.55,146.94,125.68,292.76,142.62,545.98,122.16,112.27,158.59,6.55,276.18,143.88,190.95,35.51,264.15,144.99,680.76,192.88,174.33,229.78,196.78,51.99,246.39,65.71,139.57,394.73
136.96,585.64,172.16,198.62,291.9,84.59,611,142.4,93.93,243.75,3440.16,347.06,690.84,95.44,476.84,203.9,346.27,2188.09,136.82,174.65,78.16,116.13,721.45,57.02,395.67,131.83,251.31,53,32.08,382,69.26,99.5,279.57,427,143.83,70.21,44.31,52,347.71,106.89,35.2,37.13,68.86,2506.32,2441.79,219.35,631.55,473.21,84.13,56.14,490.17,919.64,79.81,35.24,40.78,324.21,650.7,364.97,136.52,149.74,62.44,1557.79,91.35,234.98,58.33,270.9,161.25,84.98,528.21,115.25,800.1,205.72,244.68,566.21,107.3,89.25,127.02,148.17,124.02,291.48,142.93,558.54,124,111.81,157.88,6.54,275.79,144.58,191.75,35.46,256.86,144.83,679.7,192.3,174.72,227.69,201.63,52.61,238.74,65.88,144.64,387.03
137.27,584.73,169.17,199.81,293.7,85.26,618.96,137.95,93.31,246.9,3432.97,349.24,679.31,93.9,469.64,201.46,348.92,2210.02,136.93,175.8,78.49,116.73,721.8,57.75,394.53,134.42,251.16,53.44,32.28,380.92,69.84,99.91,278.09,426.84,142.14,69.8,44.98,52.06,354.39,108.34,35.56,37.55,69.13,2527.37,2448.89,220.62,638.95,470.66,84.02,56.01,491.05,927.46,77.44,35.22,40.49,311.74,633.07,364.23,139.24,147.7,62.47,1544.99,91.15,235.11,57.39,271.6,159.48,80.11,533.54,113.71,808.48,201.86,240.74,575.38,108.47,88.79,121.84,148.2,122.16,289,140.8,574.62,124.99,113.41,158.27,6.57,277.11,141.02,189.01,35.34,258.43,145.34,677.92,190.84,176.8,229.19,202.21,48.71,235.51,67.03,141.81,386.48
139.96,593.07,170.67,201.48,297.74,85.2,624.17,138.16,94.7,248.7,3510.98,353.41,687.54,94.27,468.17,196.7,348.72,2238.89,137.94,176.89,79.46,116.94,731.92,58.42,398.94,135.24,252.59,53.54,32.58,383.5,69.61,99.45,278.82,431.59,143.41,70.08,45.13,52.6,354.7,109.27,35.37,37.32,69.3,2574.38,2505.15,221.32,648.2,474.73,83.58,56.76,497.64,938.16,76.23,35.18,40.38,311.82,631.44,368.47,141.26,148.25,62.6,1551.96,90.86,234.3,57.42,277.65,161.4,80.33,533.98,113.31,819.48,202.73,242.56,581.88,108.73,88.3,119.2,148.91,121.6,290.24,142.58,583.64,126.25,114.97,157.27,6.63,279.16,142.29,191.32,35.49,262.72,146.29,678.9,192.21,177.5,231.33,200.54,48.17,238.3,66.82,144.56,388.89
142.02,596.9,168.32,201.11,295.6,85.24,604.67,136.78,94.47,243.65,3675.74,355.64,685.87,94.4,473.28,186.95,344.89,2222.32,138.67,175.97,79.56,116.34,729.54,57.66,398.86,136.59,264.98,52.98,32.4,382.78,68.73,99.1,288.18,440.65,143,69.02,44.88,52.46,352.78,108.7,34.73,36.73,68.41,2595.42,2523.8,218.56,658.99,474.85,83.34,56.09,500.97,948.04,72.39,34.93,39.65,311.25,621.9,371.37,140.13,146.13,62.34,1553.96,90.61,233.34,57.5,277.66,161.24,81.08,541.64,109.62,827.94,201.74,249.54,580.18,108.57,86.75,113.1,149.13,123.69,292.64,141.19,582.25,126.52,115.73,152.5,6.54,279.29,142.91,190.46,34.42,268.43,146.75,659.58,191.2,177.61,231.47,200.05,47.7,238.55,67.07,144.17,401.12
144.57,605.77,165.43,203.34,296.11,85.62,612.22,134.87,90.54,243.22,3696.58,353.28,690.18,93.31,469.54,182.71,355.33,2166.77,139.1,178.83,80.22,117.41,742.37,58.17,404.68,138.74,267.52,53.26,32.98,389.61,68.93,99.37,288.94,447.52,142.95,70.07,45.13,53.7,350.49,109.14,34.5,36.4,68.36,2601.55,2529.48,220.74,665.31,473.45,82.13,55.96,506.09,954.69,72.7,35,39.85,307.06,613.59,377.82,139.61,143.51,63.05,1540.9,90.84,221.9,56.68,279.93,157.69,78.22,535.96,107.41,814.87,198.35,250.27,585.1,109.81,86.86,110.29,149.79,123.51,297.13,139.97,585.9,124.09,117.14,149.73,6.57,279.86,141.32,188.28,33.44,269.06,148.04,644.65,189.78,182.09,232.83,198.99,47.49,238.65,67.69,137.44,393.91
143.24,605.95,163.91,201.86,294.47,85.31,616.79,132.53,89.74,244.28,3731.41,352.24,673.685,92.18,470.5,175.88,369.05,2163.92,137.31,176.83,79.74,118.3,743.5,58.23,407.15,136.85,263.39,53.26,30.95,386.8,68.37,98.27,288.74,446.97,140.45,68.65,44.93,53,345.65,107.74,33.81,35.7,67.69,2583.54,2500.88,219.32,659.94,472.86,81.43,55.39,506.09,951.87,70.89,34.77,39.6,303.09,606.03,373.53,137.64,141.02,62.95,1526.93,89.84,232.79,56.27,277.42,158.25,77.11,530.76,105.36,796.11,195.99,251.26,581.53,110.22,85.66,108.77,149.86,124.06,295.05,138.29,574.92,121.67,115.99,148.96,6.46,278.86,138.53,186.41,31.99,266.66,146.86,652.81,188.24,181.21,231.81,197.74,46.72,237.09,67.5,133.77,386.01
145.11,604.5,166.27,203.72,295.38,85.39,627.19,134.9,90.9,245.2,3719.34,353.76,691.36,92.38,480.18,181.36,358.16,2194.99,138.5,177.98,79.57,123.8,736.47,58.03,412.37,138.49,264.44,53.74,31.83,388.32,69.14,99.51,288.02,440.73,140.99,69.46,44.91,53.84,350.42,108.94,34.51,36.45,68.22,2591.49,2510.37,224.34,667.03,476.8,82.04,55.99,503.93,950.78,73.56,35,39.95,308.76,612.85,377.42,142.48,144.02,63.02,1554.97,90.24,232.81,57,277.94,162.63,78.74,535.98,108.33,802.01,200.35,251.84,591.65,111.9,87.5,111.07,149.48,117.84,300.21,141.43,580.4,124.77,117.47,148.5,6.56,280.75,138.37,189.57,32.18,268.64,146.01,656.95,190.27,181.71,233.03,198.16,47.41,239.94,67.67,135.59,385.08
144.5,600.2,167.55,203.75,291.93,85.41,642.86,136.8,90.81,244.37,3718.55,350.94,707.81,92.91,485.75,180.39,349.04,2204,137.73,176.33,80.01,122.49,719.8,58.26,407.88,139.15,261.79,53.23,31.74,392.07,69.25,98.95,288.1,445.77,141.39,68.97,45.28,54.02,353.16,108.83,34.9,36.8,68.07,2611.28,2539.51,225.02,659.54,484.1,81.18,56.73,505.1,959.05,73.17,34.98,39.79,314.02,625.42,368.91,141.77,146.19,62.95,1526,91.17,239.34,57.33,277.32,162.84,79.56,537.31,108.93,820.5,204.41,245.55,591.51,111.67,88.31,110.52,149.51,120.31,302.97,142.47,574.03,124.1,118.46,145.97,6.52,278.56,136,191.2,31.82,261.36,146.9,685.7,191.92,180.02,229.16,198.34,47.55,236.39,67.84,135.08,379.12
145.64,605.01,167.26,203.91,296.42,85.24,642.4,136.29,90.26,244.83,3677.36,351.52,706.42,93.25,484.01,184.59,351.92,2188.44,137.72,174.16,79.72,122.8,710.7,57.82,407.06,138.3,261.16,53.32,31.7,380.98,68.7,98,283.68,446.39,143.25,68.74,44.79,53.16,352.09,110.09,33.97,35.95,68.01,2619.89,2546.83,224.08,662.58,483.52,80.62,56.87,506.69,956.25,76.52,35.02,39.16,311.61,624.67,370.77,138.34,143.93,63.07,1548.21,92.02,235.15,56.77,280.98,164.61,78.45,540.68,112.17,810,204,249.09,589.5,111.63,87.6,112.07,152.96,119.85,301.19,141.18,577.01,122.67,119.55,143.88,6.45,278.09,135.53,189.58,32.14,261.14,147.77,668.54,191.2,181.17,228.49,198.33,47.32,232.99,67.58,133.96,378.39
149.15,608.83,166.16,204.5,297.1,86.18,635.09,135.65,89.05,244.7,3681.68,352.37,716.51,92.32,481.59,181.34,352.06,2176.62,138.83,176.05,79.62,123.87,701.37,57.77,409.95,139.53,254.23,54.09,31.64,378.95,69.23,98.89,275.43,440.49,143.12,68.03,45.14,53.23,347.63,109.74,34.38,36.36,67.93,2641.65,2564.74,227.77,659.85,460.92,79.87,56.52,505.56,955.08,75.45,35.5,38.99,309.12,617.88,376.99,139.63,143.54,63.51,1507.01,93,246.66,56.01,282.51,161.53,78.49,547.95,112.83,793.66,203.55,242.1,595.04,112.33,87.75,108.94,154.54,113.36,300.75,143.75,581.06,124.89,119.8,142.45,6.5,279.08,133.06,191.57,31.98,259.22,148.9,653.38,191.28,182.33,230.64,197.89,46.88,232.03,68.09,132.74,360.61
148.48,606.17,163.66,207.03,294.79,87.18,621.7,133.2,86.93,246.63,3631.2,352.21,703.94,90.68,477.34,185.52,328.16,2169.39,137.55,175.36,79.5,123.34,704.93,57.95,411.82,139.49,249.3,53.65,31.81,369.15,68.83,98.68,277.01,441.42,142.66,68.14,45.73,53.53,344.46,110.8,33.88,35.84,68.3,2625.33,2540.1,232.81,657.42,462.49,79.99,55.81,503.17,953.66,76.86,36.01,39.43,303.75,610.74,376.17,139.53,137.45,64.12,1508.48,93.62,259.675,55.7,281.03,162.83,76.92,542.95,114.41,758.65,194.41,237.58,597.46,112.67,88.34,110.74,155.25,111.19,296.51,141.46,589.32,123.7,118.97,143.97,6.44,277.68,133.58,190.48,31.6,259.36,148.34,650.6,188.26,184.76,229.21,200.09,46.25,228.7,68.72,129.71,356.81
146.39,606.1,160.44,205.6,293.33,87.49,616.12,128.18,85.89,247.96,3573.63,349.79,687.42,91.8,468.07,179.58,324.62,2144.72,137.67,174.44,77.46,122.19,709.99,57.55,410.37,140.14,249.96,53.7,31.51,386.22,68.24,98.19,282.05,448.69,143.1,68.18,45.99,53.59,341.16,111.2,33.37,35.28,68.63,2636.91,2539.4,230.33,667.76,465.46,78.33,54.97,501.51,950.11,75.59,35.88,39.3,293.22,588.48,371.69,135.05,133.76,64.26,1512.51,93.07,286.43,53.97,280.75,161.17,75.01,530.31,112.1,726.44,190.11,235.67,601.3,111.85,87.61,107.45,155.82,110.54,294.63,139.71,583.24,119.49,118.73,146.39,6.39,276.56,134.39,188.11,30.22,260.64,149.41,644.22,186.12,186.99,229.74,202.28,46.02,227.53,69.13,128.63,361.97
142.45,602.05,158.98,201.68,287.31,85.77,595.56,128.62,86.58,246.73,3549.59,343.47,684,90.3,465.67,176.45,324.16,2067.55,137.72,172.43,76.72,120.88,711.47,56.63,414.15,139.72,250.4,53.06,30.82,378.58,66.46,98,289.48,435.05,141.24,68.53,45.32,53.5,336.95,106.66,32.6,34.72,68.23,2585.08,2491.56,220.66,669.4,469.74,77.56,54.64,498.78,932.19,74.22,35.58,39.34,294.33,591.52,373.04,130.85,131.98,64.02,1497.27,92.25,313.59,54.8,277.01,153.33,74.58,532.28,112.25,751.19,188.62,241.35,594.45,109.41,86.71,104.69,155.8,118.43,294.85,138.79,585.23,115.54,115.32,144.41,6.34,274.48,134.04,187.15,28.86,262.87,144.61,646.22,186.24,184.31,228.55,199.24,45.58,226.15,68.27,129.33,354.2
146.15,608.72,160.91,203.14,296.12,85.74,615.71,131.97,87.11,246.89,3573.19,350.87,684.05,91.51,468.59,177.89,322.49,2130.43,139.79,176.24,77.81,121.82,718.76,57.08,416.24,143.45,252.24,53.58,31.18,389.2,67.61,99.01,301.27,447.7,141.07,69.57,46.06,54.15,341.66,108.84,32.87,34.97,69.16,2622.03,2524.19,229.66,669.39,487.25,79.21,55.24,508.56,955.05,73.87,35.89,39.4,302.77,607.09,383.3,135.03,137.03,64.41,1542.15,93.71,307.33,56.56,279.32,153.77,75.39,531.05,113.22,186.12,193.31,246.34,607.38,110.46,88.09,102.25,155.82,126.35,298.07,139.55,587.24,118.59,117.42,145.3,6.53,277.89,137.87,189.42,28.89,267.62,144.4,660.5,187.77,187.43,229.43,196.55,46.06,230.83,68.16,131.1,355.81
145.4,612.26,164.84,204.47,301.78,84.72,619.65,138,89.41,244.85,3585.2,354.38,721,91.17,479.02,180.51,322.96,2194.03,140.76,177.25,77.69,123.22,718.42,57.81,415.01,144.4,253.55,53.88,31.57,392.16,67.75,99.09,302.81,446.98,140.72,69.86,45.84,54.24,346.23,110.04,33.88,36.19,68.41,2652.01,2550.98,231.85,670.51,480.85,79.14,56.23,514.45,944.94,75.3,35.5,39.37,316.88,637.25,383.62,140.36,140.66,64.02,1550.17,93.35,321.11,58.33,281.4,159.7,77.19,513.63,113.04,194.1,198.62,247.25,604.39,111.39,88.15,104.52,155.24,126.43,301.77,142.17,583.72,121.65,119.27,143.6,6.55,278.22,137.05,193,29.16,268.85,144.57,655.29,194.24,187.09,230.13,196.27,46.67,237.36,67.06,135.33,352.97
146.8,623.68,162.02,203.29,308.51,84.88,627.92,137.18,91.21,244.74,3638.03,358.23,729.92,90.47,476.33,178.49,326.36,2194.41,143.02,177.46,78.06,124.98,720.22,57.79,417.54,145.52,263.04,54.54,32.67,391.07,68.11,99.39,308,450.89,142.29,72.06,46.01,53.91,351.19,110.05,33.75,36,68.65,2666.57,2568.43,232.74,683.03,486.52,78.62,55.96,521.31,973.89,75.91,35.73,38.8,314.36,635.93,395.85,138.5,138.38,63.84,1591.22,93.37,323.48,57.98,286.14,160.5,75.53,511.77,112.55,195.94,194.31,249.71,609.04,110.94,87.14,104.96,155.19,119.67,303.69,142.44,586.88,121.2,122.63,143.33,6.48,281.6,141.07,191.04,28.56,269.13,144.75,649.26,183.91,187.2,233.53,196.02,46.49,237.92,67.24,136.47,361.39
148.56,625.87,163.55,206.08,312.65,85.98,638.28,138.43,92.15,247.72,3656.64,365.4,748.14,91.5,483.15,172.66,325.4,2202.57,145.67,180.95,78.41,125.9,726.81,58.36,423.43,146.64,268.96,55.23,32.81,395.34,69.29,100.15,308.5,460.72,144.99,73.54,46.52,54.64,369.79,111.79,34.01,36.19,69.02,2756.32,2660.3,229.32,693.74,495.51,79.3,53,528.43,976.46,72.29,36.07,39.22,320.76,640.27,402.79,139.18,139.22,64.89,1613.81,96.29,348.83,58.92,289.67,165.86,75.94,515.41,103.53,195.58,196.35,257.91,620.92,112.25,87.58,97.31,157.18,121.55,308.53,144.88,586.35,121.68,125.97,145.6,6.43,285.07,141.75,192.66,27.23,271.29,144,643.38,186.85,188.39,222.54,200.5,46.53,240.4,68.27,137.86,359.23
148.99,620.8,163.9,206.27,313.62,87.68,635.58,138.48,91.82,245.08,3699.82,363.25,754.09,90.14,482.24,162.37,331.93,2230.7,144.97,181.58,78.29,121.1,729.66,58.7,423.23,145.95,264.83,55.47,32.89,388.8,69.43,100.59,305.77,452.58,145.25,73.26,46.41,54.35,372.46,111.35,34.32,36.56,68.75,2792.89,2680.7,229.25,685.67,491.51,77.31,54.31,529.31,966.1,66.08,36.05,39.52,318.63,640.39,395.44,142.49,139.39,64.84,1585.71,96,335.87,58.95,289.05,164.23,76.3,516.49,89.4,192.94,198.16,253,619.56,112.68,86.91,88.71,157.07,122.68,306.8,143.5,577.78,122.39,126.06,143.02,6.38,283.89,141.62,192.79,25.35,267.54,144.97,657.62,188.26,186.82,222.96,198.93,47.25,238.61,68.31,135.44,373.14
146.77,618.28,162.59,207.89,308.25,89.39,625.51,134.9,91.03,244.68,3626.39,359.85,745.6,84.05,475.36,157.83,333.96,2246.19,143.27,181.3,79.35,123.08,726.75,58.56,424.34,146.06,257.84,55.28,32.38,388.86,69.13,99,302.04,448.58,141.93,72.29,47.24,54.39,367.81,114.68,33.96,36.2,68.93,2735.93,2638,230.36,686.95,486.25,76.34,53.18,522.91,975.08,64.77,35.51,39.27,309,622.59,391.43,143.45,135.95,65.23,1580,95.18,328.5,57.98,286.54,162.18,74.22,518.91,88.32,192.08,194.25,248.3,616.47,113.22,84.61,79.53,157.94,121.36,300.48,140.93,581.01,121.63,126.03,144.42,6.71,281.16,140.55,188.16,25.99,264.97,144.82,644.78,185.13,186.7,219.17,202.85,46.82,230.66,69.46,131,367.54
144.98,620.92,164.04,206.88,313.13,88.99,621.87,137.21,97.93,244.25,3630.32,362.63,759.86,84.82,477.65,166.78,334.18,2226.33,144.59,180.32,78.76,124.1,722.26,57.98,422.22,145.6,263.58,54.77,31.91,390.37,69.79,99.03,304.82,459.92,143.56,72.89,46.98,54.02,373.28,113.91,34.02,36.32,70.06,2727.63,2721.88,230.49,695.58,492.22,78.01,53.07,523.1,972.5,70.28,35.33,38.92,315.57,635,393.09,144.57,137.88,63.4,1637.03,94.05,349.32,58.99,286.22,163.62,75.55,519.3,100.14,195.03,198.58,250.5,609.59,112.77,82.75,91.89,156.49,121.92,301.98,142.44,586.41,121.18,122.41,146.1,6.48,283.69,142.42,192.07,27.99,269.08,145.12,646.98,186.85,185.27,216.24,202.24,47.11,234.39,68.7,138.54,369.49
145.64,621.7,166.54,208.83,320.5,89.14,676.98,137.5,102.95,242.46,3599.92,365.37,765.71,83.57,484.11,167.06,329.17,2214.34,145.8,183.11,78.53,125.68,713.8,58.11,425.28,146.7,260.03,55.07,32.09,393.14,73.92,99.1,301.18,456.05,143.38,73.41,47.32,54.85,358.32,114.46,33.94,36.3,69.83,2730.81,2715.55,232.88,704.16,491.63,77.4,53.7,525.51,981.49,71.93,34.95,38.98,319.43,619.63,402.87,147.88,141.03,63.33,1641.52,94.58,345.64,60.31,286.5,163.4,77.08,514.25,100.9,196.62,204.27,248.18,596.32,113.63,83.29,92.1,156.81,118.1,283.17,150.99,583.13,122.58,122.38,146.95,6.49,285.53,141.88,196.67,27.74,266.79,144.63,677.35,189.83,187.81,216.04,200.38,47.04,235.25,68.79,147.25,386.02
